species,state,lat,lon,date_time,day,month,year
Lycorma delicatula,New Jersey,39.89573,-74.933426,2022-08-15 16:30,15,8,2022
Lycorma delicatula,Pennsylvania,40.576637,-77.23593,2022-08-15 10:06:43,15,8,2022
Lycorma delicatula,New York,40.702936,-74.014554,2022-08-15 15:48:40,15,8,2022
Lycorma delicatula,New York,40.816662,-73.94715,2022-08-09 13:41:49,9,8,2022
Lycorma delicatula,New Jersey,40.78728,-74.688872,2022-08-12 19:54:34,12,8,2022
Lycorma delicatula,New York,40.713936,-74.015605,2022-08-11 17:41:30,11,8,2022
Lycorma delicatula,Virginia,39.242936,-78.115563,2022-08-13 17:54:05,13,8,2022
Lycorma delicatula,Maryland,39.609387,-77.730095,2022-08-12 20:15:56,12,8,2022
Lycorma delicatula,New York,40.752003,-73.975288,2022-08-11 10:55:37,11,8,2022
Lycorma delicatula,New York,40.6582,-73.968588,2022-08-12 9:29:31,12,8,2022
Lycorma delicatula,New Jersey,40.559797,-74.264684,2022-08-10 15:55:57,10,8,2022
Lycorma delicatula,Maryland,39.48963,-76.401345,2022-08-10 12:04:06,10,8,2022
Lycorma delicatula,New Jersey,39.675445,-74.792983,2022-08-11 12:34:38,11,8,2022
Lycorma delicatula,New York,40.821372,-73.94667,2022-08-09 12:24:55,9,8,2022
Lycorma delicatula,New York,40.779016,-73.954967,2022-08-13 17:56,13,8,2022
Lycorma delicatula,Pennsylvania,39.973378,-75.196708,2022-08-09 14:29:29,9,8,2022
Lycorma delicatula,New Jersey,39.837949,-74.193039,2022-08-12 18:39:14,12,8,2022
Lycorma delicatula,New Jersey,40.660543,-74.93885,2022-08-14 13:12,14,8,2022
Lycorma delicatula,Pennsylvania,40.776978,-75.134308,2022-08-11 8:09:28,11,8,2022
Lycorma delicatula,New Jersey,40.352488,-74.65075,2022-08-12 17:54:59,12,8,2022
Lycorma delicatula,New Jersey,40.818336,-74.277206,2022-08-13 19:10:07,13,8,2022
Lycorma delicatula,New York,40.702914,-73.855784,2022-08-13 18:16:20,13,8,2022
Lycorma delicatula,New York,40.849555,-73.939688,2022-08-12 11:54:22,12,8,2022
Lycorma delicatula,New Jersey,39.82557,-74.785683,2022-08-14 17:01:44,14,8,2022
Lycorma delicatula,Pennsylvania,40.346585,-75.485048,2022-08-11 12:29,11,8,2022
Lycorma delicatula,Pennsylvania,40.074162,-75.287613,2022-08-14 12:42:50,14,8,2022
Lycorma delicatula,New York,40.67177,-73.965112,2022-08-16 14:58:04,16,8,2022
Lycorma delicatula,New Jersey,40.784142,-74.695725,2022-08-12 19:00:24,12,8,2022
Lycorma delicatula,Pennsylvania,40.037985,-76.306713,2022-08-06 11:00,6,8,2022
Lycorma delicatula,Maryland,39.291055,-76.616074,2022-08-11 13:08:33,11,8,2022
Lycorma delicatula,Pennsylvania,40.074115,-75.287576,2022-08-14 12:35:48,14,8,2022
Lycorma delicatula,Delaware,39.659978,-75.563897,2022-08-12 12:30:34,12,8,2022
Lycorma delicatula,New York,40.762592,-73.978578,2022-08-12 13:55:50,12,8,2022
Lycorma delicatula,Pennsylvania,40.03038,-76.786684,2022-08-15 11:39:52,15,8,2022
Lycorma delicatula,New York,40.72157,-73.947483,2022-08-08 9:48:26,8,8,2022
Lycorma delicatula,Pennsylvania,40.306412,-76.924903,2022-08-05 12:31:38,5,8,2022
Lycorma delicatula,New York,40.656355,-73.994202,2022-08-09 8:27:14,9,8,2022
Lycorma delicatula,New York,40.65808,-73.969117,2022-08-09 10:33:20,9,8,2022
Lycorma delicatula,New Jersey,40.7188,-74.526337,2022-08-07 18:58:48,7,8,2022
Lycorma delicatula,Maryland,39.511403,-76.322277,2022-08-07 11:59:26,7,8,2022
Lycorma delicatula,New York,40.600704,-74.133738,2022-08-07 19:11:16,7,8,2022
Lycorma delicatula,Pennsylvania,40.9617,-76.373903,2022-07-31 13:13,31,7,2022
Lycorma delicatula,Pennsylvania,41.06447,-76.20385,2022-08-06 18:35:54,6,8,2022
Lycorma delicatula,Delaware,39.643706,-75.761284,2022-08-08 9:33:02,8,8,2022
Lycorma delicatula,New York,40.760453,-73.826522,2022-08-03 8:21:53,3,8,2022
Lycorma delicatula,Maryland,39.635538,-76.412704,2022-08-07 12:26,7,8,2022
Lycorma delicatula,Maryland,39.648404,-76.039783,2022-08-08 9:27:35,8,8,2022
Lycorma delicatula,New York,40.742275,-73.959312,2022-08-06 16:03:31,6,8,2022
Lycorma delicatula,New York,40.957505,-73.704605,2022-08-09 8:25:41,9,8,2022
Lycorma delicatula,New Jersey,40.858337,-74.668236,2022-08-09 14:47:26,9,8,2022
Lycorma delicatula,New Jersey,40.80325,-74.450775,2022-08-09 10:55:24,9,8,2022
Lycorma delicatula,New York,40.642686,-73.968145,2022-08-08 12:46:41,8,8,2022
Lycorma delicatula,New Jersey,40.379937,-74.952942,2022-08-06 13:28:52,6,8,2022
Lycorma delicatula,Pennsylvania,40.030088,-75.855578,2022-08-06 12:49,6,8,2022
Lycorma delicatula,Delaware,39.571857,-75.578527,2022-08-06 16:04:12,6,8,2022
Lycorma delicatula,Delaware,39.256398,-75.464478,2022-08-06 9:09:21,6,8,2022
Lycorma delicatula,Pennsylvania,40.287231,-76.653419,2022-08-09 17:12:43,9,8,2022
Lycorma delicatula,New Jersey,40.801737,-74.45275,2022-08-09 9:35:07,9,8,2022
Lycorma delicatula,New York,40.858047,-73.936155,2022-08-04 8:28:24,4,8,2022
Lycorma delicatula,New York,40.805886,-73.959266,2022-08-05 11:41:52,5,8,2022
Lycorma delicatula,New York,40.795322,-73.960517,2022-08-06 7:12:11,6,8,2022
Lycorma delicatula,New Jersey,40.278397,-74.00708,2022-08-03 16:43:08,3,8,2022
Lycorma delicatula,New York,40.701774,-73.84213,2022-08-05 9:55:25,5,8,2022
Lycorma delicatula,New York,40.835103,-73.949945,2022-08-02 17:57:08,2,8,2022
Lycorma delicatula,New Jersey,40.90121,-74.514323,2022-07-26 8:51,26,7,2022
Lycorma delicatula,New York,40.850842,-73.863132,2022-08-04 17:30:40,4,8,2022
Lycorma delicatula,New York,40.817198,-73.892441,2022-07-26 15:19,26,7,2022
Lycorma delicatula,New York,40.903547,-73.903528,2022-08-04 18:17:47,4,8,2022
Lycorma delicatula,New York,40.797928,-73.952084,2022-08-03 16:35:36,3,8,2022
Lycorma delicatula,Pennsylvania,40.485475,-78.012817,2022-08-07 11:42:35,7,8,2022
Lycorma delicatula,New York,40.624813,-74.028892,2022-08-04 14:02:53,4,8,2022
Lycorma delicatula,New York,40.75441,-73.985604,2022-08-02 15:18,2,8,2022
Lycorma delicatula,New York,40.795997,-73.957672,2022-08-06 7:52:15,6,8,2022
Lycorma delicatula,New York,40.736778,-73.984472,2022-08-02 18:12:41,2,8,2022
Lycorma delicatula,New Jersey,40.525774,-74.437864,2022-08-05 14:21:14,5,8,2022
Lycorma delicatula,New York,40.662686,-73.990864,2022-08-03 19:07:52,3,8,2022
Lycorma delicatula,New York,40.780933,-73.973755,2022-08-01 16:08:02,1,8,2022
Lycorma delicatula,New York,40.758484,-73.978951,2022-08-03 9:03:04,3,8,2022
Lycorma delicatula,New York,40.823571,-73.953322,2022-08-06 8:44,6,8,2022
Lycorma delicatula,New York,40.668747,-73.968005,2022-08-06 9:10:33,6,8,2022
Lycorma delicatula,Pennsylvania,40.0847,-75.406215,2022-08-06 20:19:11,6,8,2022
Lycorma delicatula,New York,40.748458,-73.937317,2022-08-03 13:44:19,3,8,2022
Lycorma delicatula,Pennsylvania,40.257195,-76.642822,2022-08-07 19:09:19,7,8,2022
Lycorma delicatula,Pennsylvania,39.904688,-75.551314,2022-08-06 11:22:02,6,8,2022
Lycorma delicatula,New Jersey,39.978358,-75.061997,2022-08-08 13:09:58,8,8,2022
Lycorma delicatula,Delaware,39.573709,-75.580117,2022-08-06 13:58:54,6,8,2022
Lycorma delicatula,New York,40.742247,-73.9599,2022-08-03 6:37:04,3,8,2022
Lycorma delicatula,New York,40.780188,-73.971592,2022-08-02 18:08:45,2,8,2022
Lycorma delicatula,Pennsylvania,39.9912,-76.672163,2022-07-25 10:30:45,25,7,2022
Lycorma delicatula,New York,40.748337,-74.004058,2022-08-03 16:34:13,3,8,2022
Lycorma delicatula,Pennsylvania,40.583202,-75.551498,2022-08-06 16:43:34,6,8,2022
Lycorma delicatula,Pennsylvania,40.170026,-75.206118,2022-08-05 14:36:32,5,8,2022
Lycorma delicatula,New York,41.045223,-73.938708,2022-08-02 17:24:21,2,8,2022
Lycorma delicatula,New York,40.722792,-73.225128,2022-08-07 18:18:58,7,8,2022
Lycorma delicatula,New Jersey,40.375563,-74.948638,2022-08-06 12:30:40,6,8,2022
Lycorma delicatula,New Jersey,40.90121,-74.514323,2022-07-23 8:53,23,7,2022
Lycorma delicatula,New Jersey,40.485443,-74.413719,2022-08-05 17:05:14,5,8,2022
Lycorma delicatula,New York,40.507738,-74.070818,2022-08-02 16:21:35,2,8,2022
Lycorma delicatula,Maryland,39.676533,-76.457175,2022-08-05 9:58:59,5,8,2022
Lycorma delicatula,Pennsylvania,40.559078,-75.996955,2022-08-06 12:14:34,6,8,2022
Lycorma delicatula,Virginia,39.168633,-78.189025,2022-08-06 8:02:37,6,8,2022
Lycorma delicatula,New Jersey,40.90121,-74.514323,2022-07-25 9:04,25,7,2022
Lycorma delicatula,New Jersey,40.930592,-74.014923,2022-07-28 8:46,28,7,2022
Lycorma delicatula,New Jersey,39.504355,-74.419578,2022-08-03 8:08:10,3,8,2022
Lycorma delicatula,New York,40.668206,-73.966281,2022-07-29 9:02:38,29,7,2022
Lycorma delicatula,Pennsylvania,41.262422,-74.963816,2022-08-07 17:13:20,7,8,2022
Lycorma delicatula,New York,40.792775,-73.923637,2022-08-03 7:51:46,3,8,2022
Lycorma delicatula,New Jersey,39.569771,-74.371834,2022-08-06 16:27:25,6,8,2022
Lycorma delicatula,New Jersey,40.376509,-74.088094,2022-08-03 19:28:24,3,8,2022
Lycorma delicatula,New York,40.805953,-73.959315,2022-08-05 11:40:48,5,8,2022
Lycorma delicatula,New Jersey,40.761873,-74.085937,2021-06-29 12:03:12,29,6,2021
Lycorma delicatula,New York,40.57477,-73.841737,2022-08-04 14:31:56,4,8,2022
Lycorma delicatula,New York,40.794811,-73.960576,2022-08-03 16:08:36,3,8,2022
Lycorma delicatula,New Jersey,40.369878,-74.766716,2022-08-08 9:18:20,8,8,2022
Lycorma delicatula,New York,40.782456,-73.968238,2022-08-07 10:15:01,7,8,2022
Lycorma delicatula,New York,40.797394,-73.959824,2022-08-03 19:09:51,3,8,2022
Lycorma delicatula,New Jersey,40.218177,-74.000718,2022-08-03 16:16:43,3,8,2022
Lycorma delicatula,New York,40.69101,-73.966768,2022-08-05 20:56:34,5,8,2022
Lycorma delicatula,New York,40.662739,-73.990809,2022-08-03 19:09:24,3,8,2022
Lycorma delicatula,New Jersey,40.718925,-74.037217,2022-08-06 11:48:58,6,8,2022
Lycorma delicatula,New Jersey,39.80673,-74.54425,2022-06-14 15:49,14,6,2022
Lycorma delicatula,New Jersey,40.891812,-73.941505,2022-08-08 18:05,8,8,2022
Lycorma delicatula,New York,40.745347,-73.983228,2022-08-05 19:32:06,5,8,2022
Lycorma delicatula,Pennsylvania,39.95223,-75.167166,2022-08-03 15:03:09,3,8,2022
Lycorma delicatula,Maryland,39.6216,-77.731845,2022-08-02 9:34:36,2,8,2022
Lycorma delicatula,Maryland,39.473095,-75.98517,2022-08-06 12:07:06,6,8,2022
Lycorma delicatula,New York,40.780202,-73.095542,2022-08-03 15:40,3,8,2022
Lycorma delicatula,Pennsylvania,40.629345,-75.482033,2022-07-31 17:41:37,31,7,2022
Lycorma delicatula,Delaware,39.678053,-75.697498,2022-07-29 7:30,29,7,2022
Lycorma delicatula,New York,40.574822,-73.848681,2022-08-04 14:31:56,4,8,2022
Lycorma delicatula,New York,40.720545,-74.014297,2022-08-03 18:15:50,3,8,2022
Lycorma delicatula,New York,40.755357,-74.001802,2022-08-07 15:52:51,7,8,2022
Lycorma delicatula,New Jersey,40.607372,-74.288513,2022-08-07 12:43:42,7,8,2022
Lycorma delicatula,Maryland,39.636963,-76.456437,2022-08-09 12:38:07,9,8,2022
Lycorma delicatula,New York,40.795289,-73.953106,2022-08-08 17:09:03,8,8,2022
Lycorma delicatula,New York,40.693947,-73.987328,2022-08-08 12:35:55,8,8,2022
Lycorma delicatula,New York,40.754197,-74.001306,2022-08-07 12:28:59,7,8,2022
Lycorma delicatula,New York,40.790699,-73.961848,2022-08-07 10:45:35,7,8,2022
Lycorma delicatula,New Jersey,40.261963,-74.065072,2022-08-06 14:17:01,6,8,2022
Lycorma delicatula,New Jersey,40.499634,-74.448308,2022-08-04 9:56:44,4,8,2022
Lycorma delicatula,New York,40.776894,-73.959565,2022-08-05 15:47:01,5,8,2022
Lycorma delicatula,New York,40.686214,-73.887358,2022-08-05 11:02,5,8,2022
Lycorma delicatula,New York,40.75441,-73.985604,2022-08-02 15:00,2,8,2022
Lycorma delicatula,New York,40.857026,-73.9361,2022-08-04 15:45,4,8,2022
Lycorma delicatula,New York,40.772464,-73.983489,2022-08-01 15:00,1,8,2022
Lycorma delicatula,New York,40.556678,-73.902075,2022-08-06 18:03:43,6,8,2022
Lycorma delicatula,New Jersey,40.821723,-74.607057,2022-08-05 11:00,5,8,2022
Lycorma delicatula,New York,41.09875,-74.013282,2022-08-05 13:56:20,5,8,2022
Lycorma delicatula,New York,40.658312,-73.969274,2022-08-05 9:55:46,5,8,2022
Lycorma delicatula,Maryland,39.639358,-77.787559,2022-08-08 18:11:30,8,8,2022
Lycorma delicatula,New York,40.707777,-74.015484,2022-08-04 11:54:14,4,8,2022
Lycorma delicatula,New York,40.79456,-73.960684,2022-08-03 16:08:01,3,8,2022
Lycorma delicatula,Delaware,39.729757,-75.529481,2022-08-06 15:31:53,6,8,2022
Lycorma delicatula,Pennsylvania,39.900868,-75.06836,2022-08-03 14:17:51,3,8,2022
Lycorma delicatula,Pennsylvania,40.30038,-77.08908,2022-08-01 12:54:57,1,8,2022
Lycorma delicatula,New Jersey,40.3545,-74.825683,2022-08-07 11:18:08,7,8,2022
Lycorma delicatula,New York,40.715805,-73.836883,2022-08-03 9:02:16,3,8,2022
Lycorma delicatula,New York,40.75441,-73.985604,2022-08-02 15:15,2,8,2022
Lycorma delicatula,New York,40.704413,-73.841237,2022-08-05 10:41:17,5,8,2022
Lycorma delicatula,New Jersey,40.730906,-74.150895,2022-08-03 10:44:55,3,8,2022
Lycorma delicatula,Pennsylvania,40.339616,-74.983331,2022-08-06 14:16:12,6,8,2022
Lycorma delicatula,New York,40.691078,-74.046366,2022-08-05 13:55:17,5,8,2022
Lycorma delicatula,New York,40.816826,-73.958916,2022-08-03 11:03:02,3,8,2022
Lycorma delicatula,New York,40.716003,-74.012178,2022-08-04 15:09:50,4,8,2022
Lycorma delicatula,New York,40.795458,-73.976709,2022-08-07 11:53:07,7,8,2022
Lycorma delicatula,New Jersey,40.712464,-74.487529,2022-08-04 8:04:22,4,8,2022
Lycorma delicatula,Pennsylvania,39.945283,-75.144875,2022-08-05 10:17,5,8,2022
Lycorma delicatula,New Jersey,40.874306,-74.421612,2022-08-01 11:56,1,8,2022
Lycorma delicatula,New York,40.583341,-73.814394,2022-08-06 17:02:25,6,8,2022
Lycorma delicatula,New York,40.647259,-74.00502,2022-08-06 8:53:27,6,8,2022
Lycorma delicatula,New York,40.902668,-73.894235,2022-08-05 15:43,5,8,2022
Lycorma delicatula,New York,40.673154,-73.967233,2022-08-05 13:53:37,5,8,2022
Lycorma delicatula,Pennsylvania,40.068375,-75.489783,2022-08-08 14:54:59,8,8,2022
Lycorma delicatula,New Jersey,40.833738,-74.729058,2022-08-07 11:39:05,7,8,2022
Lycorma delicatula,New York,40.647153,-74.004233,2022-08-04 14:10:29,4,8,2022
Lycorma delicatula,New York,41.237237,-73.694851,2022-08-07 12:52:03,7,8,2022
Lycorma delicatula,New Jersey,40.69237,-74.426932,2022-08-02 18:02:07,2,8,2022
Lycorma delicatula,New York,40.762508,-73.966927,2022-08-04 14:19:30,4,8,2022
Lycorma delicatula,Pennsylvania,40.695672,-75.215643,2022-08-07 7:48:37,7,8,2022
Lycorma delicatula,New Jersey,40.937878,-73.973703,2022-08-05 14:36:59,5,8,2022
Lycorma delicatula,Virginia,39.185587,-78.180397,2022-08-05 9:41:28,5,8,2022
Lycorma delicatula,New York,40.753222,-73.974683,2022-08-04 9:43,4,8,2022
Lycorma delicatula,New York,40.658087,-73.964242,2022-08-05 8:35:31,5,8,2022
Lycorma delicatula,Virginia,39.116378,-77.559708,2022-08-01 14:25:39,1,8,2022
Lycorma delicatula,New York,40.659187,-73.962988,2022-08-04 8:10:32,4,8,2022
Lycorma delicatula,New York,40.76329,-73.959484,2022-08-05 9:58:04,5,8,2022
Lycorma delicatula,New York,40.862561,-73.931299,2022-07-31 11:09,31,7,2022
Lycorma delicatula,New York,40.720545,-74.014297,2022-08-03 18:15:50,3,8,2022
Lycorma delicatula,New Jersey,40.63351,-74.936753,2022-08-01 17:49,1,8,2022
Lycorma delicatula,New York,40.754199,-73.976518,2022-08-02 13:09,2,8,2022
Lycorma delicatula,New York,40.673283,-73.968645,2022-08-08 19:42:16,8,8,2022
Lycorma delicatula,New Jersey,40.812743,-74.258383,2022-07-28 14:37:34,28,7,2022
Lycorma delicatula,New York,40.728037,-73.993267,2022-08-03 11:06:24,3,8,2022
Lycorma delicatula,New York,40.64212,-74.074379,2022-08-07 11:31:52,7,8,2022
Lycorma delicatula,New York,40.722395,-73.987375,2022-08-04 18:06:57,4,8,2022
Lycorma delicatula,New York,40.75441,-73.985604,2022-08-02 14:56,2,8,2022
Lycorma delicatula,New York,40.778097,-73.956261,2022-08-02 17:22,2,8,2022
Lycorma delicatula,New Jersey,40.689362,-74.046577,2022-08-08 13:15:40,8,8,2022
Lycorma delicatula,Maryland,39.290928,-76.588822,2022-08-08 11:14:58,8,8,2022
Lycorma delicatula,New Jersey,40.911154,-74.649968,2022-08-07 16:15:32,7,8,2022
Lycorma delicatula,Pennsylvania,39.84198,-76.883759,2022-08-09 10:36:23,9,8,2022
Lycorma delicatula,Delaware,39.643487,-75.760879,2022-08-08 9:18:25,8,8,2022
Lycorma delicatula,New York,40.957438,-73.705055,2022-08-04 8:53:13,4,8,2022
Lycorma delicatula,New York,40.715019,-73.857281,2022-07-24 12:59:31,24,7,2022
Lycorma delicatula,Pennsylvania,39.879198,-75.130706,2022-08-07 17:52:08,7,8,2022
Lycorma delicatula,New York,40.666692,-73.961845,2022-08-06 12:36:26,6,8,2022
Lycorma delicatula,Pennsylvania,40.271198,-76.671665,2022-08-07 11:02:46,7,8,2022
Lycorma delicatula,New Jersey,40.037475,-74.980283,2022-08-07 10:13:13,7,8,2022
Lycorma delicatula,New York,40.605828,-73.927262,2022-08-07 20:00:42,7,8,2022
Lycorma delicatula,New Jersey,39.573273,-74.35778,2022-06-16 12:53:13,16,6,2022
Lycorma delicatula,New York,40.653961,-73.997334,2022-07-31 11:48:10,31,7,2022
Lycorma delicatula,New Jersey,40.788434,-74.133199,2022-07-18 8:59,18,7,2022
Lycorma delicatula,New York,40.730885,-73.996864,2022-08-04 12:38:09,4,8,2022
Lycorma delicatula,New York,40.71209,-74.010338,2022-08-07 18:57:02,7,8,2022
Lycorma delicatula,Pennsylvania,39.948549,-77.659664,2022-08-04 10:17,4,8,2022
Lycorma delicatula,New York,40.662755,-73.99091,2022-08-03 19:10:26,3,8,2022
Lycorma delicatula,New Jersey,39.960022,-74.201927,2022-08-04 10:33:55,4,8,2022
Lycorma delicatula,New York,40.706745,-74.017345,2022-08-03 14:23:45,3,8,2022
Lycorma delicatula,New Jersey,40.348622,-74.65773,2022-08-03 18:56:21,3,8,2022
Lycorma delicatula,Delaware,39.561552,-75.71857,2022-07-24 7:54:14,24,7,2022
Lycorma delicatula,Pennsylvania,40.26648,-76.960655,2022-08-05 15:50:12,5,8,2022
Lycorma delicatula,Maryland,39.42109,-76.570154,2022-08-04 12:03:08,4,8,2022
Lycorma delicatula,New Jersey,40.950867,-74.051193,2022-08-06 11:54:19,6,8,2022
Lycorma delicatula,New York,40.714813,-74.005461,2022-08-04 11:00:59,4,8,2022
Lycorma delicatula,Virginia,38.835258,-77.539181,2022-08-03 11:32:44,3,8,2022
Lycorma delicatula,New Jersey,40.375908,-74.948775,2022-08-06 13:46:58,6,8,2022
Lycorma delicatula,New York,40.75441,-73.985604,2022-08-02 15:16,2,8,2022
Lycorma delicatula,New York,40.75441,-73.985604,2022-08-02 14:51,2,8,2022
Lycorma delicatula,New York,40.583189,-73.815085,2022-08-06 13:24:26,6,8,2022
Lycorma delicatula,Pennsylvania,39.948549,-77.659664,2022-08-04 10:17,4,8,2022
Lycorma delicatula,New Jersey,40.917313,-74.386168,2022-08-03 17:15:45,3,8,2022
Lycorma delicatula,Maryland,39.539744,-76.08502,2022-08-03 10:12:21,3,8,2022
Lycorma delicatula,New York,40.710539,-74.015605,2022-08-03 18:29:41,3,8,2022
Lycorma delicatula,New Jersey,40.525828,-74.438005,2022-08-05 14:19:39,5,8,2022
Lycorma delicatula,New Jersey,40.342228,-74.671058,2022-07-30 15:51:03,30,7,2022
Lycorma delicatula,Maryland,39.291048,-76.615325,2022-08-04 12:02:27,4,8,2022
Lycorma delicatula,New York,40.748562,-73.937058,2022-08-08 7:22:13,8,8,2022
Lycorma delicatula,New Jersey,40.172504,-74.204361,2022-08-06 12:27:46,6,8,2022
Lycorma delicatula,New Jersey,41.012214,-74.97515,2022-08-04 11:59:36,4,8,2022
Lycorma delicatula,Pennsylvania,39.883857,-76.731017,2022-07-31,31,7,2022
Lycorma delicatula,New York,40.743225,-73.95942,2022-08-05 15:04:39,5,8,2022
Lycorma delicatula,New York,40.777683,-73.971108,2022-08-08 11:17:31,8,8,2022
Lycorma delicatula,New Jersey,40.473816,-74.422274,2022-08-07 8:57,7,8,2022
Lycorma delicatula,Pennsylvania,40.273695,-76.579925,2022-08-08 20:12,8,8,2022
Lycorma delicatula,Delaware,39.715663,-75.724199,2022-07-30 8:58,30,7,2022
Lycorma delicatula,Maryland,39.677008,-76.462595,2022-08-05 10:16:03,5,8,2022
Lycorma delicatula,New Jersey,40.855763,-74.428589,2022-08-06 9:41:19,6,8,2022
Lycorma delicatula,New York,40.590576,-73.598495,2022-08-09 10:51:42,9,8,2022
Lycorma delicatula,New Jersey,40.788434,-74.133199,2022-07-27 9:02,27,7,2022
Lycorma delicatula,New York,40.640792,-73.957305,2022-08-03 7:09:39,3,8,2022
Lycorma delicatula,Pennsylvania,39.876,-75.669075,2022-08-05 17:43:39,5,8,2022
Lycorma delicatula,Pennsylvania,40.242092,-76.802505,2022-08-06 15:17:08,6,8,2022
Lycorma delicatula,New York,40.74139,-73.740998,2022-08-05 10:17:27,5,8,2022
Lycorma delicatula,New Jersey,40.90121,-74.514323,2022-07-27 9:02,27,7,2022
Lycorma delicatula,Maryland,39.550617,-76.378808,2022-08-06 18:04:55,6,8,2022
Lycorma delicatula,Pennsylvania,39.956625,-75.169914,2022-08-04 17:44:45,4,8,2022
Lycorma delicatula,New York,40.771995,-73.955728,2022-08-04 15:15:41,4,8,2022
Lycorma delicatula,New Jersey,40.742697,-74.177064,2022-08-03 13:31:50,3,8,2022
Lycorma delicatula,New Jersey,40.788434,-74.133199,2022-07-10 8:52,10,7,2022
